colony_id_corr,month,site,nutrient,species,cre.umol.mgprot,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,chla.ug.cm2,chlc2.ug.cm2,prot_ug.cm2,surface.area.cm2,cells.cm2,Am,AQY,Rd,calc.umol.cm2.hr,code,mgprot,mgafdw,cells,cells.mgprot,cells.mgAFDW,chla.ug.mgprot,chla.ug.mgAFDW,chlc2.ug.mgprot,chlc2.ug.mgAFDW,prot_mg.cm2,prot_mg.mgafdw,cre.umol.mgafdw,cre.umol.cm2,chla.ug.cell,chlc2.ug.cell,calc.umol.mgprot.hr,calc.umol.mgAFDW.hr,Ratio_AFDW.mg.cm2,Total_Chl,Total_Chl_cell
POR-367,November 2020,Hilton,Medium,Porites,0.7788961025394204,5.802720447706777,3.02225023318067,461.0114862358387,565.8773416600586,4.615305806092227,4.296211131472592,1304.9323870210378,17.06096319686136,755867.8360964834,1.533003354597739,0.005486938665329428,0.4518783124803924,0.017095171559232285,NA,22.26340342935837,99.0000000000002,12895833.333333336,579239.0805948303,130260.94276094252,3.536816046560288,0.7953693181818169,3.2922863852587714,0.7403787878787864,1.3049323870210379,0.22488286292281137,0.1751603854584845,1.016406750328149,6.10596930533118e-6,5.683812600969304e-6,0.01310042706370248,0.002946061543596893,0.3424657534246618,1.5357481060606033,1.1789781906300484e-5
POR-367,September 2020,Hilton,Medium,Porites,0.6617294829952409,5.077843456424423,4.370275105939004,260.1662538375077,333.45661521289173,3.988893452712571,1.5930346455609126,2062.7558681427004,16.21751452298352,2523065.8548119813,1.3925055379426479,0.006276519211972523,0.4244504731283024,0,NA,33.45277324897373,82.34999999999992,40917857.14285714,1223152.9158531702,496877.4395003908,1.933769048638877,0.7855487249544634,0.7722846266801686,0.3137226775956288,2.0627558681427005,0.40622675469306324,0.2688122203618753,1.3649863741714685,1.5809708038753601e-6,6.313884524744699e-7,0,0,0.4625550660792924,1.0992714025500923,2.21235925634983e-6
POR-381,January 2020,Hilton,Medium,Porites,0.2010529109438903,NA,0.9643255841060139,NA,390.8256824078161,2.4231827752223505,0.6528484204397894,NA,16.799305407849253,512818.82142429263,NA,NA,NA,0.019852075741258496,NA,NA,NA,8615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.725221996517701e-6,1.273058618688334e-6,NA,NA,NA,NA,5.998280615206035e-6
POR-381,March 2020,Hilton,Medium,Porites,0.5045886952693672,2.7558069239062277,2.023112225883493,437.4464946793954,549.6429990981956,5.774636663413515,1.4983606574563788,1132.3932405647395,14.859531574859306,821091.9439283999,NA,NA,NA,0.7048287527955879,NA,16.826833113328995,40.950000000000486,12201041.666666666,725094.3528406357,297949.7354497319,5.099497644946758,2.0954431216930964,1.323180502834092,0.5437103174603112,1.1323932405647394,0.4109116755391647,0.2073413862312567,0.5713928277884126,7.032874583795782e-6,1.8248390677025535e-6,0.6224240198078899,0.25576129687508226,0.42334096109839253,2.6391534391534077,8.857713651498336e-6
POR-381,November 2020,Hilton,Medium,Porites,0.5495266166197281,4.916366747967298,2.174100861424284,228.3781834215474,275.74845925730835,4.458336841152994,1.5198124541814895,1619.4225747025496,20.69821175201627,671555.5994177111,2.2798221426419967,0.010234733671197215,1.1051390699726351,0.021190905228189977,NA,33.51915136718876,101.75999999999874,13900000,414688.3030459547,136595.91194968723,2.7530410596949264,0.9068356918239104,0.9384903470674686,0.30913325471698494,1.6194225747025497,0.3293941761712773,0.18101086716564468,0.889915808353901,6.638820143884891e-6,2.263122302158273e-6,0.013085469820674973,0.004310277551395344,0.3066230580539721,1.2159689465408954,8.901942446043164e-6
POR-381,September 2020,Hilton,Medium,Porites,0.5115849505437988,5.844147987974295,1.452964969385929,342.0037377106117,420.1450009669447,9.04735725015826,3.9993264383726568,1787.7156641448678,24.776922196008726,723791.8088237038,2.2994799008367015,0.010121472318451383,0.9628530579522869,0,NA,44.29409191910346,144.80000000000004,17933333.333333332,404869.64640986174,123848.98710865558,5.060848003748937,1.5481054327808468,2.2371155092416144,0.6843301104972375,1.7877156641448677,0.3058984248556868,0.1564930305512225,0.9145684296279267,1.2499944237918217e-5,5.5255204460966555e-6,0,0,0.1991150442477936,2.2324355432780845,1.802546468401487e-5
POR-383,January 2020,Hilton,Medium,Porites,NA,7.8736125182089385,5.727730417959291,687.0469857363481,847.3889172165801,8.68112838950524,2.484786262022067,NA,13.325522402500287,2526386.2571233967,NA,NA,NA,0,NA,NA,104.9199999999999,33665416.66666667,NA,320867.4863387982,NA,1.1025597677595635,NA,0.3155840163934429,NA,NA,NA,NA,3.4361841405002647e-6,9.835337945715806e-7,NA,0,0.4211150652431757,1.4181437841530065,4.419717935071845e-6
POR-383,March 2020,Hilton,Medium,Porites,0.6241921657825984,1.9921544307681842,1.271587934532943,216.6634460928037,271.85717452975206,2.835314366552954,0.8327311486272297,841.404232684611,33.02956788075241,704671.6470536459,NA,NA,NA,0.19098626239167882,NA,27.79121821860875,65.79999999999941,23275000.000000004,837494.7732379457,353723.40425532236,3.3697410310220457,1.4232402482269628,0.9896921316526914,0.41800531914894,0.841404232684611,0.422358939492538,0.2636331411794887,0.5251979302980526,4.023596491228069e-6,1.1817293233082709e-6,0.226985145751302,0.09586920544007907,0.38961038961040073,1.841245567375903,5.205325814536339e-6
POR-383,November 2020,Hilton,Medium,Porites,0.7945562153716808,6.570767554370139,4.294619316581864,388.0510648980368,501.418278307504,5.573896939755709,2.078756797449947,1620.7394404011754,9.313980367376864,1277649.2466830749,1.3781717423328788,0.008505799831697912,0.7163951556852709,0.017847295616712902,NA,15.095535328529913,61.200000000000365,11900000,788312.5534150162,194444.44444444327,3.439107361005557,0.8482870370370318,1.2825977733567095,0.3163643790849656,1.6207394404011755,0.24665907399558534,0.19598450032101564,1.2877685958687737,4.362619047619047e-6,1.62701680672269e-6,0.011011822858025365,0.0027161660291639563,0.39525691699605153,1.1646514161219974,5.989635854341737e-6
POR-383,September 2020,Hilton,Medium,Porites,0.773965685270946,6.118506551331364,6.454807443337233,470.5391899954784,584.7144276730367,13.835002841177133,7.370576469100798,3354.9334119539535,23.044839262175373,2882062.483103521,1.7624382681815485,0.010210936019913608,0.6326791742270731,0.280552984836555,NA,77.31390121378045,140.99999999999824,66416666.66666667,859052.067273363,471040.18912530143,4.123778669311789,2.2611731678487277,2.1969367388451637,1.20463652482271,3.3549334119539536,0.5483255405232725,0.4243851527226565,2.596603337221335,4.800382685069008e-6,2.557396486825596e-6,0.08362400989447881,0.04585318042611358,0.513373597929252,3.4658096926714377,7.357779171894604e-6
POR-384,January 2020,Hilton,Medium,Porites,0.21394710614607088,8.73591628718371,4.804753957950938,542.8019985440139,666.2592155025332,8.964974092213584,3.5561419229042235,NA,19.230953511593547,1801262.7392145155,NA,NA,NA,0.014023973134478635,NA,NA,168.0000000000028,34640000,NA,206190.47619047275,NA,1.026220238095221,NA,0.4070714285714218,NA,NA,NA,NA,4.977049653579677e-6,1.9742494226327946e-6,NA,0.001605323663077327,0.3548387096774145,1.4332916666666429,6.951299076212472e-6
POR-384,March 2020,Hilton,Medium,Porites,0.24571077553630083,NA,2.9705521987492256,NA,823.3009982218407,4.3185472232597455,1.5208493787917032,1483.7932069732992,49.422629254526974,874051.3671216685,NA,NA,NA,0.9199934142908889,NA,73.33296155862698,NA,43197916.66666667,589065.4863588393,NA,2.9104778233005195,NA,1.0249739462643805,NA,1.4837932069732993,NA,NA,0.3645839796209043,4.94083916083916e-6,1.7399999999999999e-6,0.6200280537525362,NA,NA,NA,6.68083916083916e-6
POR-384,November 2020,Hilton,Medium,Porites,0.7179244016235553,8.33886331572544,4.7746717372299194,575.0176335739392,704.8610141040083,4.007877389270205,1.499583169978741,1538.1484986915784,15.799515474914205,1089432.142860917,1.49267378895516,0.002742334594208443,0.3080177165300494,0.0067187403869017484,NA,24.302001007793645,131.74999999999847,17212500,708275.0097195682,130645.1612903241,2.605650489975119,0.4806263440860272,0.9749274346751026,0.17983064516129255,1.5381484986915783,0.18445541561892925,0.13242504388444398,1.1042743405313213,3.6788683127572024e-6,1.3764814814814825e-6,0.004368070048254135,8.057141762033128e-4,0.3641025641025656,0.6604569892473198,5.055349794238685e-6
POR-384,September 2020,Hilton,Medium,Porites,0.5712400313610912,5.205838310544051,3.7890595298264804,722.1674302366766,878.5584334459456,6.6645713156209565,2.681912809382964,2267.689325914299,17.755065464248077,1015122.7808685933,1.3857080929331593,0.008137245831403886,0.5585995778020926,0.2009258946558458,NA,40.262972434184974,92.43000000000023,18023571.42857143,447646.31965593906,194996.98613622616,2.938926086329704,1.2802109704641318,1.1826632417126433,0.5151740506329101,2.267689325914299,0.4356050247125918,0.24883502797786997,1.2953949216524963,6.565285935085008e-6,2.6419590417310663e-6,0.08860380139366551,0.03859626109571725,0.42124542124542863,1.795385021097042,9.207244976816075e-6
POR-385,January 2020,Hilton,Medium,Porites,0.5562292671206258,5.375762726303562,3.8101411075604323,570.5196433286625,706.9068606266743,4.834526409033529,2.158756676250927,NA,12.630765801430506,1828867.7316290508,NA,NA,NA,0.011762701414083311,NA,NA,67.89999999999985,23100000,NA,340206.18556701107,NA,0.8993191580756034,NA,0.4015721649484545,NA,NA,NA,NA,2.6434532828282825e-6,1.1803787878787878e-6,NA,0.0021880990685337566,0.41478129713423306,1.3008913230240577,3.82383207070707e-6
POR-385,March 2020,Hilton,Medium,Porites,0.8040066560092956,4.901619561272891,3.142063821328862,679.3084853279919,838.4640153540947,8.412221284978628,2.256394581691801,2151.863905869499,17.504418473822966,1616417.2769725232,NA,NA,NA,0.6852788950977111,NA,37.6671263070549,85.79999999999721,28294444.444444448,751170.7745845483,329772.07977209054,3.9092719860364586,1.7162126068376624,1.048576806152648,0.46033653846155353,2.151863905869499,0.43901079611953525,0.35296760214004613,1.7301129031452374,5.204238660907127e-6,1.3959233261339095e-6,0.3184582878259729,0.13980662646934447,0.3906250000000065,2.176549145299216,6.600161987041036e-6
POR-385,November 2020,Hilton,Medium,Porites,0.6987095279056363,8.765714645337122,5.880952622224825,535.7538064410304,658.373460594441,9.946775011251773,3.0548763158057852,2716.36790274913,19.182691520701674,1117037.0828646878,1.573411974969895,0.003807158737913939,0.5274827543105849,0.014981493872878664,NA,52.10724753517192,168.14999999999887,21427777.77777778,411224.51849551685,127432.5172630266,3.6617922782790324,1.1347363465160154,1.124618028623466,0.34850282485875944,2.7163679027491296,0.30988550422344496,0.21651995436076332,1.8979521349478679,8.904605911330049e-6,2.7348029556650245e-6,0.005515266859734457,0.001709101251755668,0.4015215553677117,1.4832391713747748,1.1639408866995074e-5
POR-385,September 2020,Hilton,Medium,Porites,0.849336143853572,5.759066976321088,4.034511205939281,665.2505111114949,838.4163952825329,11.116212254596892,8.097026666131423,2496.6838868164987,12.008889683755642,1154977.7177786778,1.3556435056963019,0.008781496727667357,0.7074122032347765,0,NA,29.982401371989592,69.16000000000011,13870000,462604.7069384424,200549.45054945024,4.452390754510409,1.9302106227106197,3.2431124776696802,1.405961538461536,2.496683886816499,0.4335222870443832,0.36820614755285785,2.1205238648500733,9.62461187214612e-6,7.010547945205478e-6,0,0,0.4119547657512151,3.336172161172156,1.66351598173516e-5
POR-69,January 2020,Manava,High,Porites,0.6005672741410379,5.272771097380482,4.963565384879791,692.0710969571326,855.4221241845515,11.34279115181258,12.842452419095057,NA,13.825747155270484,2340741.4902465623,NA,NA,NA,0.025592253009431194,NA,NA,72.90000000000063,32362500.000000004,NA,443930.04115225957,NA,2.151201131687224,NA,2.4356172839505965,NA,NA,NA,NA,4.845811123986095e-6,5.486488991888761e-6,NA,0.004853662815392356,0.4848966613672504,4.58681841563782,1.0332300115874855e-5
POR-69,March 2020,Manava,High,Porites,0.8590204903500537,3.9298159522606446,3.3072708509123485,419.0351077174913,527.6381006476894,6.5723902105877885,2.053669289408505,2272.982604729094,25.70094916071028,1321287.129163554,NA,NA,NA,0,NA,58.41781036732127,100.99999999999909,33958333.333333336,581301.0299394842,336221.1221122143,2.8915268409505144,1.6724422442244378,0.9035129811973516,0.522586633663371,2.2729826047290937,0.578394162052691,0.49685243670211104,1.9525386316715283,4.974233128834356e-6,1.554294478527607e-6,0,0,0.45698924731182233,2.195028877887809,6.528527607361963e-6
POR-69,November 2020,Manava,High,Porites,0.9364467592802515,4.12505662354242,3.3040502081772156,187.48619007734294,242.97284371800026,4.088578574274381,1.617833190570643,1821.2098113713162,21.973031711298525,639116.7826928615,1.4512591842382783,0.0037331788430625544,0.437107427527346,0.013517427086909556,NA,40.01750093818993,90.63999999999962,14043333.333333334,350929.7933177868,154935.2750809068,2.244979435508205,0.9911569579288071,0.8883288352990275,0.39219660194174927,1.8212098113713162,0.4414993483913295,0.4134406340254032,1.7054660258280672,6.397232375979114e-6,2.5313577023498696e-6,0.007422223953829538,0.0032769070392302583,0.4447439353099756,1.3833535598705564,8.928590078328983e-6
POR-69,September 2020,Manava,High,Porites,0.7699668066241987,4.780642055941032,4.6264277960719955,564.6671954090508,696.7096505523939,8.27458029974664,5.607166232897536,3639.578141841819,21.398799325055187,2101169.2907159897,2.7197214069362725,0.003257511038389544,0.6908157852563267,1.3648230252992846,NA,77.88260228513033,102.30000000000139,44962500.00000001,577311.2181766997,439516.1290322522,2.273499833571169,1.7308512544802634,1.5406088327753318,1.172889784946221,3.6395781418418194,0.761315760362945,0.5861878648393305,2.8023543593331803,3.938083588175331e-6,2.6685932721712543e-6,0.37499484064068256,0.2854894822345426,0.4918032786885262,2.9037410394264844,6.606676860346586e-6
POR-70,January 2020,Manava,High,Porites,0.4817019991032637,6.321990171863818,4.898827225935192,299.9888975348355,373.5981522377425,9.320513447779327,3.2570764637135574,NA,26.567583218890647,2355251.240498274,NA,NA,NA,0,NA,NA,167.96000000000078,62573333.33333333,NA,372549.0196078414,NA,1.474300527903462,NA,0.5151979638009027,NA,NA,NA,NA,3.957332995951417e-6,1.3828997975708504e-6,NA,0,0.4365838113448053,1.9894984917043645,5.340232793522267e-6
POR-70,March 2020,Manava,High,Porites,0.548725577380978,7.754405739722019,5.607524811782331,706.6166320064216,872.5181540068724,11.59310360587536,4.21557693850339,3789.1394012757964,22.625847278181112,3190948.642895226,NA,NA,NA,1.1287846880546102,NA,85.73248940900478,175.45000000000144,72197916.66666666,842130.1791696656,411501.37741046486,3.059561124083211,1.4950344352616958,1.112542055614004,0.5436363636363591,3.7891394012757966,0.4886434278085158,0.26813114705764807,2.0791977057420747,3.6331213389121343e-6,1.3211046025104605e-6,0.2979000159441351,0.14556688493515366,0.4196642685851266,2.038670798898055,4.954225941422595e-6
POR-70,November 2020,Manava,High,Porites,0.7328428662452481,9.079295065727113,6.523509249981222,362.4431493303535,460.97013608578527,8.122081787217956,3.066853615754832,3429.0512236935774,18.18423113301219,1322574.4780783677,2.408529210589655,0.00493771215920384,0.572976938587376,0,NA,62.354660018582294,165.09999999999891,24050000,385696.9149191555,145669.29133858363,2.3686090575425456,0.894571850393707,0.8943738123723312,0.3377854330708685,3.4290512236935773,0.37767813457651545,0.2767787266612121,2.5129557272733765,6.141114864864867e-6,2.318851351351352e-6,0,0,0.41809851088202077,1.2323572834645755,8.45996621621622e-6
POR-70,September 2020,Manava,High,Porites,0.5328055249020354,5.529557101739807,3.229881484660895,565.5436349468625,707.5507575557943,8.605846955533597,4.8510235994421675,4049.442592463984,23.22066625545859,1595561.453422573,0.9655897100353082,0.003539552138814182,0.4419033924934074,0.44932632828465247,NA,94.03075496024518,128.40000000000094,37050000,394020.0205311996,288551.40186915675,2.1251929763244664,1.5563356697819202,1.1979484802352618,0.8772897196261619,4.049442592463984,0.7323267520268262,0.3901877395134558,2.157565386038432,5.3936167341430506e-6,3.0403238866396763e-6,0.11096004401219298,0.08125900863620297,0.368731563421814,2.433625389408082,8.433940620782727e-6
POR-71,January 2020,Manava,High,Porites,0.300728057226181,7.490341868967925,4.110553464677402,381.3497467630077,466.18113077308703,14.53407971613437,15.687013841615936,NA,19.158004068481265,1647266.2402892525,NA,NA,NA,2.979821527103045e-4,NA,NA,143.50000000000307,31558333.333333336,NA,219918.69918698719,NA,1.9403760162601207,NA,2.09429878048776,NA,NA,NA,NA,8.823151571164508e-6,9.523059149722735e-6,NA,3.978218323316165e-5,0.35433070866141075,4.034674796747881,1.8346210720887242e-5
POR-71,March 2020,Manava,High,Porites,NA,5.680440387838782,4.3764399214479965,805.3712976313695,981.1790380785201,7.6500169826913265,2.1331125437539913,2652.9170292115577,24.212031217587906,2217991.660869969,NA,NA,NA,0,NA,64.2325099289408,137.53499999999974,53702083.33333334,836057.6815812263,390461.21593291487,2.883624666152827,1.3467295597484306,0.8040630446659498,0.37551886792452893,2.6529170292115576,0.46702664724572596,NA,NA,3.4490738255033556e-6,9.617315436241606e-7,0,0,0.4351687388987498,1.7222484276729595,4.410805369127516e-6
POR-71,November 2020,Manava,High,Porites,0.7266088897873315,6.035129764998426,5.340822800883673,580.260720600425,709.6505858299378,6.399218106020416,1.6174681852476096,2420.430199844272,17.78752142540327,1818105.095134138,1.5127976342980889,0.003269415721993309,0.5038236682732408,0,NA,43.053454038423105,107.3499999999985,32339583.33333333,751149.5664081174,301253.68731563835,2.6438350118223344,1.0603281710914603,0.6682564881861397,0.26800884955752585,2.420430199844272,0.4010568610938398,0.291411480580987,1.7587061003165754,3.519718482252143e-6,8.896450428396575e-7,0,0,0.4694835680751226,1.3283370206489862,4.4093635250918e-6
